cnt,label,session_id,user_id,createdAt,updatedAt
6,Counselling,10260,16158,2019-07-30,2020-04-27
2,Enquiry,10251,16149,2019-07-30,2020-04-27
1,Enquiry,10256,16154,2019-07-30,2020-04-27
1,Enquiry,10261,16159,2019-07-30,2020-04-27
5,Counselling,10252,16150,2019-07-30,2020-04-27
1,Enquiry,10257,16155,2019-07-30,2020-04-27
1,Enquiry,10253,16151,2019-07-30,2020-04-27
1,Enquiry,10258,16156,2019-07-30,2020-04-27
1,Enquiry,10249,16147,2019-07-30,2020-04-27
1,Enquiry,10248,16146,2019-07-29,2020-04-27
13,Counselling,10245,16143,2019-07-28,2020-04-27
11,Counselling,10246,16144,2019-07-28,2020-04-27
1,Enquiry,10247,16145,2019-07-28,2020-04-27
7,Counselling,10236,16134,2019-07-27,2020-04-27
6,Counselling,10241,16139,2019-07-27,2020-04-27
11,Counselling,10232,16130,2019-07-27,2020-04-27
1,Enquiry,10237,16135,2019-07-27,2020-04-27
8,Counselling,10242,16140,2019-07-27,2020-04-27
20,Counselling,10233,16131,2019-07-27,2020-04-27
6,Counselling,10238,16136,2019-07-27,2020-04-27
7,Counselling,10243,16141,2019-07-27,2020-04-27
5,Counselling,10234,16132,2019-07-27,2020-04-27
1,Enquiry,10239,16137,2019-07-27,2020-04-27
5,Counselling,10244,16142,2019-07-27,2020-04-27
1,Enquiry,10235,16133,2019-07-27,2020-04-27
5,Counselling,10240,16138,2019-07-27,2020-04-27
2,Enquiry,10231,16129,2019-07-26,2020-04-27
1,Enquiry,10222,16120,2019-07-26,2020-04-27
1,Enquiry,10227,16125,2019-07-26,2020-04-27
3,Enquiry,10223,16121,2019-07-26,2020-04-27
4,Counselling,10228,16126,2019-07-26,2020-04-27
1,Enquiry,10224,16122,2019-07-26,2020-04-27
2,Enquiry,10229,16127,2019-07-26,2020-04-27
1,Enquiry,10220,16118,2019-07-26,2020-04-27
1,Enquiry,10225,16123,2019-07-26,2020-04-27
4,Counselling,10230,16128,2019-07-26,2020-04-27
5,Counselling,10221,16119,2019-07-26,2020-04-27
9,Counselling,10226,16124,2019-07-26,2020-04-27
8,Counselling,10199,16097,2019-07-25,2020-04-27
4,Counselling,10213,16111,2019-07-25,2020-04-27
4,Counselling,10204,16102,2019-07-25,2020-04-27
27,Counselling,10218,16116,2019-07-25,2020-04-27
4,Counselling,10209,16107,2019-07-25,2020-04-27
67,Counselling,10200,16098,2019-07-25,2020-04-27
20,Counselling,10214,16112,2019-07-25,2020-04-27
4,Counselling,10205,16103,2019-07-25,2020-04-27
7,Counselling,10219,16117,2019-07-25,2020-04-27
4,Counselling,10210,16108,2019-07-25,2020-04-27
4,Counselling,10201,16099,2019-07-25,2020-04-27
4,Counselling,10215,16113,2019-07-25,2020-04-27
8,Counselling,10206,16104,2019-07-25,2020-04-27
36,Counselling,10211,16109,2019-07-25,2020-04-27
4,Counselling,10202,16100,2019-07-25,2020-04-27
22,Counselling,10216,16114,2019-07-25,2020-04-27
13,Counselling,10207,16105,2019-07-25,2020-04-27
35,Counselling,10198,16096,2019-07-25,2020-04-27
6,Counselling,10212,16110,2019-07-25,2020-04-27
4,Counselling,10203,16101,2019-07-25,2020-04-27
11,Counselling,10217,16115,2019-07-25,2020-04-27
4,Counselling,10208,16106,2019-07-25,2020-04-27
14,Counselling,10190,16088,2019-07-24,2020-04-27
1,Enquiry,10181,16079,2019-07-24,2020-04-27
13,Counselling,10172,16070,2019-07-24,2020-04-27
4,Counselling,10195,16093,2019-07-24,2020-04-27
4,Counselling,10186,16084,2019-07-24,2020-04-27
28,Counselling,10177,16075,2019-07-24,2020-04-27
15,Counselling,10168,16066,2019-07-24,2020-04-27
1,Enquiry,10191,16089,2019-07-24,2020-04-27
1,Enquiry,10182,16080,2019-07-24,2020-04-27
13,Counselling,10173,16071,2019-07-24,2020-04-27
4,Counselling,10196,16094,2019-07-24,2020-04-27
38,Counselling,10187,16085,2019-07-24,2020-04-27
2,Enquiry,10178,16076,2019-07-24,2020-04-27
13,Counselling,10169,16067,2019-07-24,2020-04-27
1,Enquiry,10192,16090,2019-07-24,2020-04-27
1,Enquiry,10183,16081,2019-07-24,2020-04-27
2,Enquiry,10174,16072,2019-07-24,2020-04-27
6,Counselling,10197,16095,2019-07-24,2020-04-27
3,Enquiry,10188,16086,2019-07-24,2020-04-27
1,Enquiry,10179,16077,2019-07-24,2020-04-27
12,Counselling,10170,16068,2019-07-24,2020-04-27
37,Counselling,10193,16091,2019-07-24,2020-04-27
3,Enquiry,10184,16082,2019-07-24,2020-04-27
11,Counselling,10175,16073,2019-07-24,2020-04-27
12,Counselling,10189,16087,2019-07-24,2020-04-27
2,Enquiry,10180,16078,2019-07-24,2020-04-27
12,Counselling,10171,16069,2019-07-24,2020-04-27
4,Counselling,10194,16092,2019-07-24,2020-04-27
2,Enquiry,10185,16083,2019-07-24,2020-04-27
17,Counselling,10176,16074,2019-07-24,2020-04-27
1,Enquiry,10167,16065,2019-07-23,2020-04-27
41,Counselling,10158,16056,2019-07-23,2020-04-27
4,Counselling,10149,16047,2019-07-23,2020-04-27
8,Counselling,10163,16061,2019-07-23,2020-04-27
4,Counselling,10154,16052,2019-07-23,2020-04-27
2,Enquiry,10145,16043,2019-07-23,2020-04-27
4,Counselling,10159,16057,2019-07-23,2020-04-27
4,Counselling,10150,16048,2019-07-23,2020-04-27
6,Counselling,10164,16062,2019-07-23,2020-04-27
4,Counselling,10155,16053,2019-07-23,2020-04-27
2,Enquiry,10146,16044,2019-07-23,2020-04-27
11,Counselling,10160,16058,2019-07-23,2020-04-27
4,Counselling,10151,16049,2019-07-23,2020-04-27
11,Counselling,10165,16063,2019-07-23,2020-04-27
4,Counselling,10156,16054,2019-07-23,2020-04-27
8,Counselling,10147,16045,2019-07-23,2020-04-27
22,Counselling,10161,16059,2019-07-23,2020-04-27
4,Counselling,10152,16050,2019-07-23,2020-04-27
2,Enquiry,10166,16064,2019-07-23,2020-04-27
4,Counselling,10157,16055,2019-07-23,2020-04-27
4,Counselling,10148,16046,2019-07-23,2020-04-27
10,Counselling,10162,16060,2019-07-23,2020-04-27
8,Counselling,10153,16051,2019-07-23,2020-04-27
5,Counselling,10140,16038,2019-07-22,2020-04-27
1,Enquiry,10141,16039,2019-07-22,2020-04-27
1,Enquiry,10137,16035,2019-07-22,2020-04-27
1,Enquiry,10142,16040,2019-07-22,2020-04-27
1,Enquiry,10138,16036,2019-07-22,2020-04-27
1,Enquiry,10143,16041,2019-07-22,2020-04-27
1,Enquiry,10139,16037,2019-07-22,2020-04-27
2,Enquiry,10144,16042,2019-07-22,2020-04-27
2,Enquiry,10136,16034,2019-07-21,2020-04-27
1,Enquiry,10071,15969,2019-07-20,2020-04-27
1,Enquiry,10103,16001,2019-07-20,2020-04-27
8,Counselling,10135,16033,2019-07-20,2020-04-27
1,Enquiry,10094,15992,2019-07-20,2020-04-27
1,Enquiry,10126,16024,2019-07-20,2020-04-27
1,Enquiry,10085,15983,2019-07-20,2020-04-27
1,Enquiry,10117,16015,2019-07-20,2020-04-27
1,Enquiry,10076,15974,2019-07-20,2020-04-27
1,Enquiry,10108,16006,2019-07-20,2020-04-27
1,Enquiry,10067,15965,2019-07-20,2020-04-27
1,Enquiry,10099,15997,2019-07-20,2020-04-27
3,Enquiry,10131,16029,2019-07-20,2020-04-27
1,Enquiry,10090,15988,2019-07-20,2020-04-27
1,Enquiry,10122,16020,2019-07-20,2020-04-27
1,Enquiry,10081,15979,2019-07-20,2020-04-27
1,Enquiry,10113,16011,2019-07-20,2020-04-27
1,Enquiry,10072,15970,2019-07-20,2020-04-27
1,Enquiry,10104,16002,2019-07-20,2020-04-27
1,Enquiry,10095,15993,2019-07-20,2020-04-27
1,Enquiry,10127,16025,2019-07-20,2020-04-27
1,Enquiry,10086,15984,2019-07-20,2020-04-27
1,Enquiry,10118,16016,2019-07-20,2020-04-27
1,Enquiry,10077,15975,2019-07-20,2020-04-27
1,Enquiry,10109,16007,2019-07-20,2020-04-27
1,Enquiry,10068,15966,2019-07-20,2020-04-27
1,Enquiry,10100,15998,2019-07-20,2020-04-27
1,Enquiry,10132,16030,2019-07-20,2020-04-27
1,Enquiry,10091,15989,2019-07-20,2020-04-27
1,Enquiry,10123,16021,2019-07-20,2020-04-27
1,Enquiry,10082,15980,2019-07-20,2020-04-27
1,Enquiry,10114,16012,2019-07-20,2020-04-27
1,Enquiry,10073,15971,2019-07-20,2020-04-27
1,Enquiry,10105,16003,2019-07-20,2020-04-27
1,Enquiry,10096,15994,2019-07-20,2020-04-27
1,Enquiry,10128,16026,2019-07-20,2020-04-27
1,Enquiry,10087,15985,2019-07-20,2020-04-27
1,Enquiry,10119,16017,2019-07-20,2020-04-27
1,Enquiry,10078,15976,2019-07-20,2020-04-27
1,Enquiry,10110,16008,2019-07-20,2020-04-27
1,Enquiry,10069,15967,2019-07-20,2020-04-27
1,Enquiry,10101,15999,2019-07-20,2020-04-27
3,Enquiry,10133,16031,2019-07-20,2020-04-27
1,Enquiry,10092,15990,2019-07-20,2020-04-27
1,Enquiry,10124,16022,2019-07-20,2020-04-27
1,Enquiry,10083,15981,2019-07-20,2020-04-27
1,Enquiry,10115,16013,2019-07-20,2020-04-27
1,Enquiry,10074,15972,2019-07-20,2020-04-27
1,Enquiry,10106,16004,2019-07-20,2020-04-27
1,Enquiry,10097,15995,2019-07-20,2020-04-27
1,Enquiry,10129,16027,2019-07-20,2020-04-27
2,Enquiry,10088,15986,2019-07-20,2020-04-27
1,Enquiry,10120,16018,2019-07-20,2020-04-27
1,Enquiry,10079,15977,2019-07-20,2020-04-27
1,Enquiry,10111,16009,2019-07-20,2020-04-27
1,Enquiry,10070,15968,2019-07-20,2020-04-27
1,Enquiry,10102,16000,2019-07-20,2020-04-27
8,Counselling,10134,16032,2019-07-20,2020-04-27
1,Enquiry,10093,15991,2019-07-20,2020-04-27
1,Enquiry,10125,16023,2019-07-20,2020-04-27
1,Enquiry,10084,15982,2019-07-20,2020-04-27
1,Enquiry,10116,16014,2019-07-20,2020-04-27
1,Enquiry,10075,15973,2019-07-20,2020-04-27
1,Enquiry,10107,16005,2019-07-20,2020-04-27
1,Enquiry,10098,15996,2019-07-20,2020-04-27
1,Enquiry,10130,16028,2019-07-20,2020-04-27
2,Enquiry,10089,15987,2019-07-20,2020-04-27
1,Enquiry,10121,16019,2019-07-20,2020-04-27
1,Enquiry,10080,15978,2019-07-20,2020-04-27
1,Enquiry,10112,16010,2019-07-20,2020-04-27
15,Counselling,10062,15960,2019-07-19,2020-04-27
14,Counselling,10058,15956,2019-07-19,2020-04-27
13,Counselling,10063,15961,2019-07-19,2020-04-27
3,Enquiry,10059,15957,2019-07-19,2020-04-27
19,Counselling,10064,15962,2019-07-19,2020-04-27
9,Counselling,10055,15953,2019-07-19,2020-04-27
1,Enquiry,10060,15958,2019-07-19,2020-04-27
10,Counselling,10065,15963,2019-07-19,2020-04-27
2,Enquiry,10056,15954,2019-07-19,2020-04-27
1,Enquiry,10061,15959,2019-07-19,2020-04-27
15,Counselling,10066,15964,2019-07-19,2020-04-27
54,Counselling,10057,15955,2019-07-19,2020-04-27
2,Enquiry,10054,15952,2019-07-18,2020-04-27
2,Enquiry,10053,15951,2019-07-17,2020-04-27
2,Enquiry,10050,15947,2019-07-17,2020-04-27
2,Enquiry,10051,15948,2019-07-17,2020-04-27
1,Enquiry,10047,15944,2019-07-17,2020-04-27
2,Enquiry,10052,15949,2019-07-17,2020-04-27
17,Counselling,10048,15945,2019-07-17,2020-04-27
3,Enquiry,10046,15950,2019-07-17,2020-04-27
2,Enquiry,10049,15946,2019-07-17,2020-04-27
8,Counselling,10039,15937,2019-07-15,2020-04-27
23,Counselling,10044,15942,2019-07-15,2020-04-27
8,Counselling,10040,15938,2019-07-15,2020-04-27
6,Counselling,10045,15943,2019-07-15,2020-04-27
94,Counselling,10041,15939,2019-07-15,2020-04-27
132,Counselling,10037,15935,2019-07-15,2020-04-27
73,Counselling,10042,15940,2019-07-15,2020-04-27
2,Enquiry,10038,15936,2019-07-15,2020-04-27
33,Counselling,10043,15941,2019-07-15,2020-04-27
2,Enquiry,10036,15934,2019-07-11,2020-04-27
131,Counselling,10034,15933,2019-07-09,2020-04-27
5,Counselling,10031,15930,2019-07-09,2020-04-27
2,Enquiry,10032,15931,2019-07-09,2020-04-27
12,Counselling,10033,15932,2019-07-09,2020-04-27
1,Enquiry,10029,15928,2019-07-08,2020-04-27
3,Enquiry,10025,15924,2019-07-08,2020-04-27
4,Counselling,10030,15929,2019-07-08,2020-04-27
3,Enquiry,10026,15925,2019-07-08,2020-04-27
3,Enquiry,10027,15926,2019-07-08,2020-04-27
3,Enquiry,10028,15927,2019-07-08,2020-04-27
2,Enquiry,10024,15923,2019-07-04,2020-04-27
28,Counselling,10019,15919,2019-07-03,2020-04-27
8,Counselling,10015,15915,2019-07-03,2020-04-27
15,Counselling,10020,15920,2019-07-03,2020-04-27
15,Counselling,10016,15916,2019-07-03,2020-04-27
2,Enquiry,10021,15921,2019-07-03,2020-04-27
16,Counselling,10017,15917,2019-07-03,2020-04-27
66,Counselling,10022,15922,2019-07-03,2020-04-27
35,Counselling,10018,15918,2019-07-03,2020-04-27
1,Enquiry,10005,15905,2019-07-02,2020-04-27
1,Enquiry,10010,15910,2019-07-02,2020-04-27
4,Counselling,10006,15906,2019-07-02,2020-04-27
3,Enquiry,10011,15911,2019-07-02,2020-04-27
2,Enquiry,10002,15902,2019-07-02,2020-04-27
9,Counselling,10007,15907,2019-07-02,2020-04-27
9,Counselling,10012,15912,2019-07-02,2020-04-27
12,Counselling,10003,15903,2019-07-02,2020-04-27
1,Enquiry,10008,15908,2019-07-02,2020-04-27
7,Counselling,10013,15913,2019-07-02,2020-04-27
3,Enquiry,10004,15904,2019-07-02,2020-04-27
4,Counselling,10009,15909,2019-07-02,2020-04-27
1,Enquiry,10014,15914,2019-07-02,2020-04-27
14,Counselling,9995,15896,2019-07-01,2020-04-27
24,Counselling,10000,15901,2019-07-01,2020-04-27
2,Enquiry,9996,15897,2019-07-01,2020-04-27
24,Counselling,9997,15898,2019-07-01,2020-04-27
14,Counselling,9998,15899,2019-07-01,2020-04-27
2,Enquiry,9994,15895,2019-07-01,2020-04-27
2,Enquiry,9999,15900,2019-07-01,2020-04-27
2,Enquiry,9993,15894,2019-06-27,2020-04-27
4,Counselling,9986,15887,2019-06-26,2020-04-27
1,Enquiry,9991,15892,2019-06-26,2020-04-27
1,Enquiry,9987,15888,2019-06-26,2020-04-27
1,Enquiry,9992,15893,2019-06-26,2020-04-27
11,Counselling,9988,15889,2019-06-26,2020-04-27
1,Enquiry,9989,15890,2019-06-26,2020-04-27
1,Enquiry,9990,15891,2019-06-26,2020-04-27
2,Enquiry,9948,15872,2019-06-21,2020-04-27
1,Enquiry,9948,15872,2019-06-14,2020-04-27
2,Enquiry,9946,15876,2019-06-14,2020-04-27
5,Counselling,9961,15881,2019-06-14,2020-04-27
1,Enquiry,9959,15878,2019-06-13,2020-04-27
1,Enquiry,9948,15872,2019-06-12,2020-04-27
4,Counselling,9952,15873,2019-06-09,2020-04-27
1,Enquiry,9953,15875,2019-06-08,2020-04-27
4,Counselling,9949,15885,2019-06-08,2020-04-27
7,Counselling,9951,15880,2019-06-08,2020-04-27
1,Enquiry,9947,15882,2019-06-08,2020-04-27
1,Enquiry,9945,15879,2019-06-08,2020-04-27
2,Enquiry,9952,15873,2019-06-08,2020-04-27
1,Enquiry,9978,15877,2019-06-08,2020-04-27
23,Counselling,9950,15874,2019-06-08,2020-04-27
1,Enquiry,9973,15886,2019-06-08,2020-04-27
1,Enquiry,9946,15876,2019-06-07,2020-04-27
1,Enquiry,9944,15883,2019-06-02,2020-04-27
6,Counselling,9948,15872,2019-05-21,2020-04-27
1,Enquiry,9961,15881,2019-05-21,2020-04-27
5,Counselling,9948,15872,2019-05-20,2020-04-27
1,Enquiry,9946,15876,2019-05-14,2020-04-27
4,Counselling,9961,15881,2019-05-14,2020-04-27
1,Enquiry,9948,15872,2019-05-13,2020-04-27
2,Enquiry,9959,15878,2019-05-13,2020-04-27
1,Enquiry,9957,15884,2019-05-12,2020-04-27
1,Enquiry,9956,15871,2019-05-09,2020-04-27
14,Counselling,9951,15880,2019-05-08,2020-04-27
6,Counselling,9946,15876,2019-05-08,2020-04-27
2,Enquiry,9947,15882,2019-05-08,2020-04-27
1,Enquiry,9953,15875,2019-05-08,2020-04-27
2,Enquiry,9949,15885,2019-05-08,2020-04-27
7,Counselling,9952,15873,2019-05-08,2020-04-27
37,Counselling,9950,15874,2019-05-08,2020-04-27
1,Enquiry,9945,15879,2019-05-08,2020-04-27
2,Enquiry,9948,15872,2019-05-08,2020-04-27
2,Enquiry,9944,15883,2019-05-02,2020-04-27
